journey_id,customer_id,first_touch_timestamp,last_touch_timestamp,first_channel,last_channel,first_campaign,last_campaign,touchpoint_count,unique_channels,converted,conversion_events,conversion_value,journey_duration_hours,conversion_timestamp,days_to_conversion,journey_path
JOURNEY-03772,CUST-03772,2025-06-26 09:13:00,2025-07-03 09:43:00,Email,Organic Search,Welcome Series,SEO Blog,4,4,0,0,0.0,168.5,,,Email > Paid Search > Direct > Organic Search
JOURNEY-03773,CUST-03773,2025-01-05 16:03:00,2025-01-09 23:59:00,Direct,Paid Social,Direct Visit,Instagram Ads,3,3,0,0,0.0,103.93,,,Direct > Paid Search > Paid Social
JOURNEY-03774,CUST-03774,2025-01-15 09:17:00,2025-01-22 01:52:00,Paid Social,Paid Search,LinkedIn Ads,Competitor Search,4,4,0,0,0.0,160.58,,,Paid Social > Direct > Organic Social > Paid Search
JOURNEY-03775,CUST-03775,2025-01-09 13:37:00,2025-01-16 18:33:00,Paid Search,Organic Search,Brand Search,SEO Blog,3,3,0,0,0.0,172.93,,,Paid Search > Paid Social > Organic Search
JOURNEY-03776,CUST-03776,2025-01-15 08:02:00,2025-01-25 02:48:00,Paid Search,Paid Social,Brand Search,Facebook Ads,5,3,1,1,47.93,234.77,2025-01-25 02:48:00,9.78,Paid Search > Organic Search > Paid Social > Paid Search > Paid Social
JOURNEY-03777,CUST-03777,2025-06-22 09:41:00,2025-06-24 06:31:00,Email,Organic Search,Promotional Email,Educational Content,2,2,0,0,0.0,44.83,,,Email > Organic Search
JOURNEY-03778,CUST-03778,2025-05-29 11:56:00,2025-06-08 16:12:00,Display,Paid Search,Retargeting,Brand Search,4,4,0,0,0.0,244.27,,,Display > Organic Search > Email > Paid Search
JOURNEY-03779,CUST-03779,2025-01-22 11:17:00,2025-01-26 00:21:00,Display,Organic Social,Banner Campaign,LinkedIn Organic,2,2,0,0,0.0,85.07,,,Display > Organic Social
JOURNEY-03780,CUST-03780,2025-01-15 12:21:00,2025-01-22 22:43:00,Organic Search,Email,Product Pages,Newsletter,4,3,0,0,0.0,178.37,,,Organic Search > Paid Search > Organic Search > Email
JOURNEY-03781,CUST-03781,2025-05-07 15:29:00,2025-05-08 02:52:00,Paid Search,Paid Social,Competitor Search,LinkedIn Ads,2,2,0,0,0.0,11.38,,,Paid Search > Paid Social
JOURNEY-03782,CUST-03782,2025-05-24 02:01:00,2025-05-30 05:51:00,Direct,Paid Search,Direct Visit,Competitor Search,4,3,0,0,0.0,147.83,,,Direct > Direct > Email > Paid Search
JOURNEY-03783,CUST-03783,2025-03-23 10:23:00,2025-03-28 23:38:00,Email,Email,Welcome Series,Welcome Series,3,2,1,1,103.23,133.25,2025-03-28 23:38:00,5.55,Email > Paid Search > Email
JOURNEY-03784,CUST-03784,2025-05-22 12:25:00,2025-05-25 00:12:00,Organic Search,Display,Educational Content,Banner Campaign,4,4,0,0,0.0,59.78,,,Organic Search > Paid Search > Direct > Display
JOURNEY-03785,CUST-03785,2025-06-26 10:47:00,2025-07-01 13:34:00,Direct,Paid Social,Direct Visit,Instagram Ads,3,3,0,0,0.0,122.78,,,Direct > Email > Paid Social
JOURNEY-03786,CUST-03786,2025-02-20 08:54:00,2025-02-25 22:13:00,Paid Search,Direct,Competitor Search,Direct Visit,3,3,1,1,248.3,133.32,2025-02-25 22:13:00,5.55,Paid Search > Organic Social > Direct
JOURNEY-03787,CUST-03787,2025-03-08 15:33:00,2025-03-18 00:21:00,Paid Social,Paid Search,LinkedIn Ads,Brand Search,4,4,1,1,96.57,224.8,2025-03-18 00:21:00,9.37,Paid Social > Direct > Organic Search > Paid Search
JOURNEY-03788,CUST-03788,2025-01-05 12:34:00,2025-01-12 22:11:00,Organic Search,Email,Educational Content,Newsletter,4,3,1,1,32.74,177.62,2025-01-12 22:11:00,7.4,Organic Search > Paid Search > Paid Search > Email
JOURNEY-03789,CUST-03789,2025-02-05 16:59:00,2025-02-07 23:21:00,Paid Social,Email,LinkedIn Ads,Welcome Series,2,2,0,0,0.0,54.37,,,Paid Social > Email
JOURNEY-03790,CUST-03790,2025-03-27 18:56:00,2025-03-31 13:29:00,Organic Search,Organic Search,SEO Blog,Product Pages,5,4,0,0,0.0,90.55,,,Organic Search > Email > Paid Search > Referral > Organic Search
JOURNEY-03791,CUST-03791,2025-02-21 01:35:00,2025-02-22 04:04:00,Organic Social,Display,Instagram Organic,Retargeting,2,2,1,1,117.92,26.48,2025-02-22 04:04:00,1.1,Organic Social > Display
JOURNEY-03792,CUST-03792,2025-02-09 09:46:00,2025-02-15 04:09:00,Email,Organic Search,Promotional Email,Product Pages,3,3,0,0,0.0,138.38,,,Email > Display > Organic Search
JOURNEY-03793,CUST-03793,2025-06-23 10:49:00,2025-06-27 23:48:00,Email,Organic Search,Promotional Email,Educational Content,4,2,1,1,111.01,108.98,2025-06-27 23:48:00,4.54,Email > Email > Email > Organic Search
JOURNEY-03794,CUST-03794,2025-06-04 20:15:00,2025-06-09 17:03:00,Email,Organic Search,Welcome Series,Product Pages,4,4,0,0,0.0,116.8,,,Email > Display > Paid Social > Organic Search
JOURNEY-03795,CUST-03795,2025-03-14 20:41:00,2025-03-23 10:04:00,Email,Organic Social,Newsletter,TikTok Organic,4,4,0,0,0.0,205.38,,,Email > Display > Referral > Organic Social
JOURNEY-03796,CUST-03796,2025-02-21 10:22:00,2025-03-02 17:59:00,Display,Paid Search,Prospecting,Brand Search,7,4,0,0,0.0,223.62,,,Display > Direct > Organic Search > Organic Search > Paid Search > Organic Search > Paid Search
JOURNEY-03797,CUST-03797,2025-01-24 16:50:00,2025-02-03 00:32:00,Organic Search,Paid Search,SEO Blog,Product Search,4,4,1,1,20.92,223.7,2025-02-03 00:32:00,9.32,Organic Search > Direct > Email > Paid Search
JOURNEY-03798,CUST-03798,2025-05-16 23:57:00,2025-05-17 17:27:00,Display,Direct,Prospecting,Direct Visit,2,2,0,0,0.0,17.5,,,Display > Direct
JOURNEY-03799,CUST-03799,2025-03-20 20:55:00,2025-03-20 20:55:00,Organic Search,Organic Search,SEO Blog,SEO Blog,1,1,1,1,101.72,0.0,2025-03-20 20:55:00,0.0,Organic Search
JOURNEY-03800,CUST-03800,2025-01-18 10:32:00,2025-01-23 09:00:00,Paid Social,Email,Facebook Ads,Newsletter,3,3,1,1,65.4,118.47,2025-01-23 09:00:00,4.94,Paid Social > Organic Search > Email
JOURNEY-03801,CUST-03801,2025-03-10 16:52:00,2025-03-25 15:10:00,Paid Search,Paid Social,Competitor Search,Instagram Ads,6,4,0,0,0.0,358.3,,,Paid Search > Paid Search > Direct > Paid Search > Display > Paid Social
JOURNEY-03802,CUST-03802,2025-01-27 09:25:00,2025-01-28 06:32:00,Direct,Email,Direct Visit,Newsletter,2,2,1,1,61.3,21.12,2025-01-28 06:32:00,0.88,Direct > Email
JOURNEY-03803,CUST-03803,2025-02-25 00:28:00,2025-03-02 23:06:00,Paid Search,Email,Brand Search,Newsletter,3,3,0,0,0.0,142.63,,,Paid Search > Referral > Email
JOURNEY-03804,CUST-03804,2025-01-06 08:11:00,2025-01-07 16:27:00,Organic Search,Organic Search,SEO Blog,Educational Content,3,2,0,0,0.0,32.27,,,Organic Search > Paid Search > Organic Search
JOURNEY-03805,CUST-03805,2025-02-24 05:11:00,2025-03-05 12:57:00,Direct,Organic Search,Direct Visit,Product Pages,5,4,1,1,113.15,223.77,2025-03-05 12:57:00,9.32,Direct > Organic Social > Referral > Organic Search > Organic Search
JOURNEY-03806,CUST-03806,2025-03-11 22:47:00,2025-03-13 22:02:00,Organic Search,Paid Search,Educational Content,Brand Search,3,3,1,1,162.31,47.25,2025-03-13 22:02:00,1.97,Organic Search > Organic Social > Paid Search
JOURNEY-03807,CUST-03807,2025-01-20 10:29:00,2025-01-31 15:55:00,Organic Social,Referral,LinkedIn Organic,Affiliate,6,6,1,1,51.76,269.43,2025-01-31 15:55:00,11.23,Organic Social > Display > Paid Social > Direct > Email > Referral
JOURNEY-03808,CUST-03808,2025-01-16 04:49:00,2025-01-20 01:13:00,Paid Social,Paid Search,Facebook Ads,Competitor Search,2,2,0,0,0.0,92.4,,,Paid Social > Paid Search
JOURNEY-03809,CUST-03809,2025-02-26 19:38:00,2025-02-26 19:38:00,Organic Social,Organic Social,Instagram Organic,Instagram Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-03810,CUST-03810,2025-04-09 14:24:00,2025-04-19 17:38:00,Email,Direct,Promotional Email,Direct Visit,8,7,0,0,0.0,243.23,,,Email > Paid Search > Display > Paid Social > Organic Search > Organic Social > Direct > Direct
JOURNEY-03811,CUST-03811,2025-05-10 23:12:00,2025-05-10 23:12:00,Organic Social,Organic Social,LinkedIn Organic,LinkedIn Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-03812,CUST-03812,2025-03-07 03:14:00,2025-03-07 05:28:00,Paid Social,Paid Search,Facebook Ads,Competitor Search,2,2,1,1,310.32,2.23,2025-03-07 05:28:00,0.09,Paid Social > Paid Search
JOURNEY-03813,CUST-03813,2025-03-29 18:57:00,2025-04-05 05:39:00,Direct,Paid Search,Direct Visit,Competitor Search,5,5,0,0,0.0,154.7,,,Direct > Display > Email > Organic Search > Paid Search
JOURNEY-03814,CUST-03814,2025-04-10 20:19:00,2025-04-19 03:41:00,Email,Paid Search,Welcome Series,Brand Search,6,4,0,0,0.0,199.37,,,Email > Display > Paid Search > Referral > Referral > Paid Search
JOURNEY-03815,CUST-03815,2025-06-18 12:57:00,2025-06-24 05:43:00,Email,Paid Social,Promotional Email,LinkedIn Ads,4,3,0,0,0.0,136.77,,,Email > Paid Social > Referral > Paid Social
JOURNEY-03816,CUST-03816,2025-01-08 12:58:00,2025-01-08 12:58:00,Organic Social,Organic Social,LinkedIn Organic,LinkedIn Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-03817,CUST-03817,2025-06-22 14:24:00,2025-06-23 13:21:00,Organic Search,Paid Social,SEO Blog,Facebook Ads,2,2,0,0,0.0,22.95,,,Organic Search > Paid Social
JOURNEY-03818,CUST-03818,2025-05-12 07:34:00,2025-05-16 06:06:00,Email,Paid Social,Newsletter,LinkedIn Ads,2,2,0,0,0.0,94.53,,,Email > Paid Social
JOURNEY-03819,CUST-03819,2025-06-26 16:43:00,2025-07-05 18:05:00,Paid Search,Paid Social,Competitor Search,LinkedIn Ads,4,4,0,0,0.0,217.37,,,Paid Search > Organic Social > Referral > Paid Social
JOURNEY-03820,CUST-03820,2025-03-10 09:15:00,2025-03-13 18:39:00,Paid Search,Organic Search,Competitor Search,SEO Blog,4,3,1,1,138.81,81.4,2025-03-13 18:39:00,3.39,Paid Search > Organic Search > Direct > Organic Search
JOURNEY-03821,CUST-03821,2025-05-07 06:54:00,2025-05-09 17:04:00,Paid Search,Direct,Competitor Search,Direct Visit,2,2,0,0,0.0,58.17,,,Paid Search > Direct
JOURNEY-03822,CUST-03822,2025-05-11 16:00:00,2025-05-13 02:49:00,Referral,Paid Social,Customer Referral,Instagram Ads,3,3,1,1,88.69,34.82,2025-05-13 02:49:00,1.45,Referral > Display > Paid Social
JOURNEY-03823,CUST-03823,2025-04-24 02:09:00,2025-04-29 16:04:00,Paid Social,Organic Search,Instagram Ads,SEO Blog,4,4,0,0,0.0,133.92,,,Paid Social > Paid Search > Organic Social > Organic Search
JOURNEY-03824,CUST-03824,2025-06-17 19:03:00,2025-06-24 05:36:00,Email,Organic Social,Newsletter,TikTok Organic,4,3,0,0,0.0,154.55,,,Email > Organic Social > Paid Search > Organic Social
JOURNEY-03825,CUST-03825,2025-02-23 07:55:00,2025-02-26 17:25:00,Paid Social,Paid Social,LinkedIn Ads,Instagram Ads,3,2,0,0,0.0,81.5,,,Paid Social > Paid Search > Paid Social
JOURNEY-03826,CUST-03826,2025-03-06 18:40:00,2025-03-10 01:47:00,Display,Display,Retargeting,Prospecting,3,2,1,1,83.45,79.12,2025-03-10 01:47:00,3.3,Display > Paid Social > Display
JOURNEY-03827,CUST-03827,2025-03-30 09:15:00,2025-04-02 17:10:00,Paid Social,Organic Search,LinkedIn Ads,Educational Content,2,2,1,1,132.2,79.92,2025-04-02 17:10:00,3.33,Paid Social > Organic Search
JOURNEY-03828,CUST-03828,2025-01-25 07:58:00,2025-01-31 15:57:00,Email,Direct,Newsletter,Direct Visit,3,3,0,0,0.0,151.98,,,Email > Paid Search > Direct
JOURNEY-03829,CUST-03829,2025-04-12 02:36:00,2025-04-27 15:43:00,Referral,Paid Search,Customer Referral,Brand Search,6,4,1,1,161.57,373.12,2025-04-27 15:43:00,15.55,Referral > Paid Social > Paid Search > Direct > Referral > Paid Search
JOURNEY-03830,CUST-03830,2025-04-02 06:39:00,2025-04-02 15:39:00,Organic Search,Organic Social,Product Pages,Instagram Organic,2,2,1,1,211.42,9.0,2025-04-02 15:39:00,0.38,Organic Search > Organic Social
JOURNEY-03831,CUST-03831,2025-01-18 16:28:00,2025-01-19 22:14:00,Organic Search,Organic Social,Educational Content,Instagram Organic,2,2,0,0,0.0,29.77,,,Organic Search > Organic Social
JOURNEY-03832,CUST-03832,2025-04-02 06:23:00,2025-04-07 21:57:00,Email,Referral,Welcome Series,Partner Website,4,4,0,0,0.0,135.57,,,Email > Paid Social > Direct > Referral
JOURNEY-03833,CUST-03833,2025-02-07 02:27:00,2025-02-14 13:27:00,Organic Search,Paid Social,SEO Blog,Facebook Ads,3,3,0,0,0.0,179.0,,,Organic Search > Direct > Paid Social
JOURNEY-03834,CUST-03834,2025-02-08 21:10:00,2025-02-19 20:25:00,Organic Search,Paid Search,Educational Content,Product Search,5,4,1,1,88.87,263.25,2025-02-19 20:25:00,10.97,Organic Search > Paid Social > Organic Social > Paid Social > Paid Search
JOURNEY-03835,CUST-03835,2025-06-05 02:31:00,2025-06-05 20:50:00,Display,Organic Search,Banner Campaign,Product Pages,2,2,0,0,0.0,18.32,,,Display > Organic Search
JOURNEY-03836,CUST-03836,2025-04-10 01:25:00,2025-04-18 11:08:00,Organic Social,Email,Instagram Organic,Newsletter,5,5,0,0,0.0,201.72,,,Organic Social > Display > Direct > Paid Search > Email
JOURNEY-03837,CUST-03837,2025-02-11 22:54:00,2025-02-24 05:10:00,Direct,Paid Social,Direct Visit,LinkedIn Ads,7,4,1,1,126.31,294.27,2025-02-24 05:10:00,12.26,Direct > Paid Search > Organic Search > Paid Search > Organic Search > Paid Search > Paid Social
JOURNEY-03838,CUST-03838,2025-03-19 03:54:00,2025-03-28 11:45:00,Organic Social,Paid Search,TikTok Organic,Product Search,5,4,0,0,0.0,223.85,,,Organic Social > Paid Social > Direct > Organic Social > Paid Search
JOURNEY-03839,CUST-03839,2025-02-24 22:48:00,2025-03-04 18:30:00,Paid Search,Display,Product Search,Banner Campaign,4,2,0,0,0.0,187.7,,,Paid Search > Display > Paid Search > Display
JOURNEY-03840,CUST-03840,2025-04-05 09:33:00,2025-04-13 07:11:00,Direct,Referral,Direct Visit,Affiliate,4,4,1,1,49.41,189.63,2025-04-13 07:11:00,7.9,Direct > Paid Social > Paid Search > Referral
JOURNEY-03841,CUST-03841,2025-01-08 02:13:00,2025-01-16 15:17:00,Display,Referral,Prospecting,Partner Website,4,4,1,1,81.51,205.07,2025-01-16 15:17:00,8.54,Display > Email > Paid Search > Referral
JOURNEY-03842,CUST-03842,2025-01-12 04:03:00,2025-01-15 23:48:00,Organic Search,Email,Product Pages,Newsletter,4,3,1,1,206.75,91.75,2025-01-15 23:48:00,3.82,Organic Search > Referral > Organic Search > Email
JOURNEY-03843,CUST-03843,2025-01-20 02:06:00,2025-01-29 07:02:00,Display,Paid Search,Banner Campaign,Brand Search,4,4,0,0,0.0,220.93,,,Display > Email > Organic Social > Paid Search
JOURNEY-03844,CUST-03844,2025-05-20 09:55:00,2025-05-28 09:22:00,Referral,Display,Affiliate,Prospecting,5,4,0,0,0.0,191.45,,,Referral > Display > Paid Social > Organic Search > Display
JOURNEY-03845,CUST-03845,2025-01-10 03:31:00,2025-01-13 04:15:00,Email,Paid Social,Promotional Email,LinkedIn Ads,3,3,0,0,0.0,72.73,,,Email > Paid Search > Paid Social
JOURNEY-03846,CUST-03846,2025-04-26 22:32:00,2025-05-07 11:36:00,Organic Search,Paid Search,Educational Content,Competitor Search,7,6,0,0,0.0,253.07,,,Organic Search > Paid Social > Display > Organic Search > Referral > Direct > Paid Search
JOURNEY-03847,CUST-03847,2025-04-23 04:42:00,2025-04-30 20:21:00,Email,Paid Search,Promotional Email,Competitor Search,6,6,1,1,77.73,183.65,2025-04-30 20:21:00,7.65,Email > Display > Organic Search > Direct > Paid Social > Paid Search
JOURNEY-03848,CUST-03848,2025-04-12 10:21:00,2025-04-16 04:06:00,Paid Search,Email,Brand Search,Welcome Series,3,3,0,0,0.0,89.75,,,Paid Search > Organic Search > Email
JOURNEY-03849,CUST-03849,2025-01-14 15:41:00,2025-01-23 07:40:00,Organic Social,Organic Search,Instagram Organic,SEO Blog,5,4,0,0,0.0,207.98,,,Organic Social > Display > Organic Search > Paid Search > Organic Search
JOURNEY-03850,CUST-03850,2025-05-12 06:49:00,2025-05-16 08:42:00,Organic Social,Referral,Instagram Organic,Affiliate,3,3,0,0,0.0,97.88,,,Organic Social > Paid Search > Referral
JOURNEY-03851,CUST-03851,2025-02-01 15:52:00,2025-02-04 15:05:00,Organic Search,Referral,Educational Content,Affiliate,2,2,1,1,61.37,71.22,2025-02-04 15:05:00,2.97,Organic Search > Referral
JOURNEY-03852,CUST-03852,2025-06-25 04:09:00,2025-06-30 14:20:00,Organic Search,Organic Search,SEO Blog,SEO Blog,3,2,0,0,0.0,130.18,,,Organic Search > Email > Organic Search
JOURNEY-03853,CUST-03853,2025-06-14 19:52:00,2025-06-25 07:32:00,Paid Search,Paid Social,Product Search,LinkedIn Ads,7,4,0,0,0.0,251.67,,,Paid Search > Direct > Organic Search > Paid Search > Organic Search > Organic Search > Paid Social
JOURNEY-03854,CUST-03854,2025-01-14 23:28:00,2025-01-19 04:03:00,Display,Direct,Banner Campaign,Direct Visit,3,3,0,0,0.0,100.58,,,Display > Paid Search > Direct
JOURNEY-03855,CUST-03855,2025-04-24 01:44:00,2025-05-04 18:05:00,Paid Search,Referral,Competitor Search,Customer Referral,4,3,0,0,0.0,256.35,,,Paid Search > Email > Paid Search > Referral
JOURNEY-03856,CUST-03856,2025-02-07 20:45:00,2025-02-10 12:22:00,Paid Search,Organic Search,Competitor Search,SEO Blog,2,2,0,0,0.0,63.62,,,Paid Search > Organic Search
JOURNEY-03857,CUST-03857,2025-05-26 09:19:00,2025-06-02 12:30:00,Email,Direct,Promotional Email,Direct Visit,3,3,0,0,0.0,171.18,,,Email > Display > Direct
JOURNEY-03858,CUST-03858,2025-01-07 15:55:00,2025-01-15 03:37:00,Paid Social,Organic Social,Instagram Ads,TikTok Organic,4,4,0,0,0.0,179.7,,,Paid Social > Email > Paid Search > Organic Social
JOURNEY-03859,CUST-03859,2025-05-21 02:29:00,2025-05-22 18:12:00,Direct,Paid Social,Direct Visit,Instagram Ads,2,2,0,0,0.0,39.72,,,Direct > Paid Social
JOURNEY-03860,CUST-03860,2025-05-14 17:04:00,2025-05-18 07:09:00,Paid Social,Organic Social,Instagram Ads,LinkedIn Organic,3,3,0,0,0.0,86.08,,,Paid Social > Organic Search > Organic Social
JOURNEY-03861,CUST-03861,2025-06-18 14:13:00,2025-06-21 12:46:00,Paid Search,Organic Search,Brand Search,SEO Blog,2,2,0,0,0.0,70.55,,,Paid Search > Organic Search
JOURNEY-03862,CUST-03862,2025-04-22 17:32:00,2025-04-22 17:32:00,Paid Search,Paid Search,Brand Search,Brand Search,1,1,0,0,0.0,0.0,,,Paid Search
JOURNEY-03863,CUST-03863,2025-02-27 07:32:00,2025-03-03 11:09:00,Organic Search,Email,SEO Blog,Newsletter,3,3,0,0,0.0,99.62,,,Organic Search > Paid Search > Email
JOURNEY-03864,CUST-03864,2025-03-11 07:31:00,2025-03-14 08:18:00,Display,Direct,Prospecting,Direct Visit,3,3,0,0,0.0,72.78,,,Display > Paid Social > Direct
JOURNEY-03865,CUST-03865,2025-03-06 21:02:00,2025-03-06 21:02:00,Paid Search,Paid Search,Brand Search,Brand Search,1,1,0,0,0.0,0.0,,,Paid Search
JOURNEY-03866,CUST-03866,2025-03-10 16:57:00,2025-03-16 05:17:00,Paid Search,Direct,Brand Search,Direct Visit,3,2,0,0,0.0,132.33,,,Paid Search > Paid Search > Direct
JOURNEY-03867,CUST-03867,2025-04-07 10:32:00,2025-04-18 17:44:00,Paid Search,Referral,Product Search,Customer Referral,5,4,1,1,58.07,271.2,2025-04-18 17:44:00,11.3,Paid Search > Organic Search > Paid Search > Paid Social > Referral
JOURNEY-03868,CUST-03868,2025-04-14 03:22:00,2025-04-20 20:53:00,Email,Display,Welcome Series,Prospecting,7,4,0,0,0.0,161.52,,,Email > Direct > Paid Search > Display > Paid Search > Direct > Display
JOURNEY-03869,CUST-03869,2025-02-24 03:10:00,2025-03-03 20:37:00,Referral,Display,Partner Website,Banner Campaign,3,3,0,0,0.0,185.45,,,Referral > Organic Social > Display
JOURNEY-03870,CUST-03870,2025-02-26 08:03:00,2025-03-02 03:57:00,Direct,Email,Direct Visit,Promotional Email,2,2,1,1,142.43,91.9,2025-03-02 03:57:00,3.83,Direct > Email
JOURNEY-03871,CUST-03871,2025-01-25 18:31:00,2025-02-02 22:00:00,Email,Organic Search,Promotional Email,SEO Blog,4,3,0,0,0.0,195.48,,,Email > Paid Search > Paid Search > Organic Search
JOURNEY-03872,CUST-03872,2025-01-06 15:55:00,2025-01-20 07:58:00,Email,Paid Search,Promotional Email,Competitor Search,7,4,0,0,0.0,328.05,,,Email > Paid Social > Email > Paid Search > Paid Social > Organic Search > Paid Search
JOURNEY-03873,CUST-03873,2025-06-11 14:55:00,2025-06-16 22:23:00,Paid Social,Paid Search,Instagram Ads,Brand Search,4,4,1,1,102.21,127.47,2025-06-16 22:23:00,5.31,Paid Social > Email > Organic Search > Paid Search
JOURNEY-03874,CUST-03874,2025-01-09 19:05:00,2025-01-09 19:05:00,Email,Email,Promotional Email,Promotional Email,1,1,1,1,105.11,0.0,2025-01-09 19:05:00,0.0,Email
JOURNEY-03875,CUST-03875,2025-05-26 03:31:00,2025-05-28 08:19:00,Email,Direct,Welcome Series,Direct Visit,3,2,1,1,122.61,52.8,2025-05-28 08:19:00,2.2,Email > Direct > Direct
JOURNEY-03876,CUST-03876,2025-02-26 22:00:00,2025-03-05 04:18:00,Organic Search,Paid Social,SEO Blog,LinkedIn Ads,4,3,0,0,0.0,150.3,,,Organic Search > Paid Search > Organic Search > Paid Social
JOURNEY-03877,CUST-03877,2025-05-26 09:51:00,2025-05-30 08:51:00,Organic Social,Paid Search,TikTok Organic,Product Search,2,2,0,0,0.0,95.0,,,Organic Social > Paid Search
JOURNEY-03878,CUST-03878,2025-04-20 18:06:00,2025-04-27 08:45:00,Paid Social,Display,LinkedIn Ads,Retargeting,4,4,0,0,0.0,158.65,,,Paid Social > Organic Social > Paid Search > Display
JOURNEY-03879,CUST-03879,2025-04-07 14:12:00,2025-04-09 10:40:00,Organic Search,Referral,Educational Content,Affiliate,2,2,0,0,0.0,44.47,,,Organic Search > Referral
JOURNEY-03880,CUST-03880,2025-02-26 05:13:00,2025-02-26 05:13:00,Display,Display,Banner Campaign,Banner Campaign,1,1,0,0,0.0,0.0,,,Display
JOURNEY-03881,CUST-03881,2025-02-22 17:29:00,2025-03-06 13:38:00,Paid Search,Paid Social,Competitor Search,Instagram Ads,6,4,0,0,0.0,284.15,,,Paid Search > Organic Search > Paid Social > Paid Search > Referral > Paid Social
JOURNEY-03882,CUST-03882,2025-04-03 16:19:00,2025-04-05 18:15:00,Display,Email,Retargeting,Newsletter,2,2,1,1,237.12,49.93,2025-04-05 18:15:00,2.08,Display > Email
